"TajD.DRC"	"TajD.Gambia"	"TajD.Kenya"	"TajD.Myanmar"	"position"
-2.45279913597577	-2.27149321418043	-2.1825968695401	-1.26433482571405	912501.5
-2.51318155096011	-2.27031464336706	-2.25807457420708	-1.3429353112966	915001.5
-2.530708911242	-2.17305803522088	-2.24605948448794	-1.6481712680974	917501.5
-2.61474462931216	-2.26997152326228	-2.40947834320423	-1.62779866548295	920001.5
-2.61090458117382	-2.37042499259337	-2.39471771738772	-1.88789337615556	922501.5
-2.6137701054479	-2.48626022943071	-2.47374880931971	-1.62028007725712	925001.5
-2.59992145351947	-2.58314286022164	-2.52377239548753	-1.47445069223136	927501.5
-2.59434999919338	-2.5327207118974	-2.5028202696002	-1.65057438169345	930001.5
-2.5837940775574	-2.55311305761824	-2.54584724408171	-1.64645149539562	932501.5
-2.6395915746984	-2.56381970820831	-2.48109268388352	-1.98106523201072	935001.5
-2.62227232788629	-2.53805365946892	-2.51909306050899	-2.17908261893165	937501.5
-2.57380274750106	-2.4437301954693	-2.41271561816145	-2.0299134404406	940001.5
-2.53657937924847	-2.42128643987416	-2.34265020241086	-1.92455949269223	942501.5
-2.35962183548951	-2.18413459215051	-2.13141437844546	-1.59988623526676	945001.5
-2.41142913805058	-2.18919312512074	-2.21777631258653	-1.58557504176029	947501.5
-2.46936053622789	-2.32681874539204	-2.34096385439895	-1.53303234734804	950001.5
-2.47408577743923	-2.30934130363099	-2.3606472641542	-1.78164227443042	952501.5
-2.60632386335323	-2.50106219626779	-2.45747491777439	-2.20879755941794	955001.5
-2.60089875819724	-2.47764358428919	-2.41347135686455	-2.23876800859694	957501.5
-2.66825587941782	-2.55867417347029	-2.47239260042874	-2.35583205143749	960001.5
-2.71644866595373	-2.62777045108067	-2.5527980742736	-2.28822840537271	962501.5
-2.63034163897932	-2.49675214926428	-2.52912209749663	-1.85457774853982	965001.5
-2.55937963405139	-2.47548898469826	-2.40655138483452	-1.72192824749863	967501.5
-2.50178043838051	-2.47511827176547	-2.39008034616078	-1.72066583796158	970001.5
-2.44753206061468	-2.35501058081284	-2.27623496750625	-1.80132681104854	972501.5
-2.51991050367114	-2.42572774637566	-2.23000471460018	-2.02591315182353	975001.5
-2.40922443982626	-2.34843913870799	-2.00827426864759	-1.79378110178371	977501.5
-2.48368517914254	-2.34437282914165	-2.01398180381214	-1.8896119463323	980001.5
-2.46831650053823	-2.46534853614636	-2.21164526805075	-1.68489444299358	982501.5
-2.46221836244402	-2.50054223441772	-2.32532807829055	-1.17717639100644	985001.5
-2.59870928781468	-2.60706751808796	-2.53405158537582	-1.36134844018213	987501.5
-2.58936107447443	-2.57734460659631	-2.5664132703113	-1.57778625011047	990001.5
-2.67091950144494	-2.62496022024758	-2.6336687959639	-1.89686050141107	992501.5
-2.6649437478245	-2.48339107405276	-2.60988501671294	-1.76602433035646	995001.5
-2.64088766008904	-2.45399231985713	-2.54550156033224	-1.68552720661997	997501.5
-2.57684045906909	-2.4003655549516	-2.4745567608144	-1.36024426461793	1000001.5
-2.12282581665473	-2.1500112748943	-1.78984266780929	-0.830660138280524	1002501.5
-1.97627447144038	-2.08856236734138	-1.70151603117435	-1.36701701288153	1005001.5
-1.89135689871277	-1.96596887707026	-1.66375739209555	-1.30924546008281	1007501.5
-2.0613406288518	-2.02641123227993	-1.66207951845306	-1.40033704613421	1010001.5
-2.43927280210178	-2.16306766160747	-2.23387945700893	-1.4456349286053	1012501.5
-2.0847693827626	-1.69524359011947	-1.76891801147288	-0.41498236703465	1015001.5
-1.97808583851033	-1.45157468085046	-1.53854457916236	0.0842777454239877	1017501.5
-1.90246577297828	-1.36798575911088	-1.60968652143813	0.0213467352376039	1020001.5
-1.84140855988553	-1.36653624568123	-1.5778004339978	-0.14899690284759	1022501.5
-2.4295613495617	-2.10652676091718	-2.15678548364835	-0.972699557816972	1025001.5
-2.74506013273004	-2.62916366463077	-2.66500894065999	-1.61815897421518	1027501.5
-2.74754566752143	-2.6495058893517	-2.65149097658034	-1.99602412158235	1030001.5
-2.75087749839545	-2.68060205424474	-2.63379127402184	-1.92831800261813	1032501.5
-2.56401725422171	-2.4831719327716	-2.45823207918361	-1.70004407709888	1035001.5
-2.59519911849567	-2.45690526235442	-2.46082845925471	-1.77184340837645	1037501.5
-2.56214278331894	-2.40423392011524	-2.45870730281953	-1.80552008852981	1040001.5
-2.54653003103475	-2.38732351610839	-2.50295464954441	-1.59077198297974	1042501.5
-2.68175013574156	-2.54916804283644	-2.6451098238233	-1.76034460957645	1045001.5
-2.65852771260912	-2.51261807576186	-2.54599365705776	-2.08478171138226	1047501.5
-2.31507046279463	-2.12836496147225	-2.14641537874934	-2.02770039039033	1050001.5
-2.19028028269985	-1.95544798057581	-1.90447836466693	-2.17614485788562	1052501.5
-2.15815030555858	-1.77274899010944	-1.96097382039942	-1.7588394007329	1055001.5
-1.77654522222605	-1.77267264297677	-1.90900426844238	-1.4913562617282	1057501.5
-2.47638135945696	-2.41072769218479	-2.37841873921307	-1.33445121914264	1060001.5
-2.67862836656178	-2.60845130134944	-2.60048931228609	-1.5693488582528	1062501.5
-2.67544817216773	-2.64465992678478	-2.58852975985183	-1.86723501150804	1065001.5
-2.65405342402063	-2.6462794579218	-2.58798464500119	-1.93159892372202	1067501.5
-2.62211612565035	-2.65602643669337	-2.55593768817126	-2.02213186088679	1070001.5
-2.59645625844925	-2.64320739245931	-2.56596245424309	-2.00804782423545	1072501.5
-2.59491614796108	-2.61645690265914	-2.4868182979223	-2.01286460859963	1075001.5
-2.58528879046522	-2.56342302123148	-2.52404920795419	-2.01773354267364	1077501.5
-2.55156937986458	-2.51550856272173	-2.47446792584557	-2.18553736273632	1080001.5
-2.41633654018446	-2.38963876278697	-2.40121264839813	-1.85179545936328	1082501.5
-2.51794730860929	-2.48527517895235	-2.47085209891489	-1.85969047434869	1085001.5
-2.49898784767973	-2.49113485910725	-2.3698215208875	-1.78588600038849	1087501.5
-2.57933957450153	-2.53257152607224	-2.4091043719599	-1.20530866299849	1090001.5
-2.6998736555924	-2.67603457481789	-2.56101527350834	-1.41925082557467	1092501.5
-2.65883205359068	-2.64287264626016	-2.49630798192566	-1.40379856499319	1095001.5
-2.77110618714274	-2.65080143154852	-2.64612040847507	-1.42642474550163	1097501.5
-2.7295479292672	-2.61517782154774	-2.63203235761151	-1.9411772628219	1100001.5
-2.62819020902249	-2.44509052242765	-2.44569214717341	-2.06158406801792	1102501.5
-2.62203303778163	-2.45531345795588	-2.51037296067382	-2.09815070801542	1105001.5
-2.57136350628029	-2.45346785434356	-2.44807897524579	-2.20889363668391	1107501.5
-2.53061926259047	-2.31408541286315	-2.32793591182508	-2.15998960291328	1110001.5
-2.64461905200284	-2.43179134333467	-2.46505596543565	-2.13038005261347	1112501.5
-2.62769240375776	-2.40132248704294	-2.40933715250398	-1.70296990355767	1115001.5
-2.43034042870768	-2.19845778688678	-2.2312099804492	-1.55106649593564	1117501.5
-2.45361025769337	-2.26991978044776	-2.26849695914123	-1.37964569430905	1120001.5
-2.41996975565796	-2.30590791910016	-2.22702281817537	-1.3091962078021	1122501.5
-2.49550454919924	-2.34390875497099	-2.32206189344029	-1.91254788646185	1125001.5
-2.63027275875043	-2.43691262837575	-2.50646016176179	-1.9920793633517	1127501.5
-2.65349667167274	-2.53532226178955	-2.5848845286862	-2.1454711076112	1130001.5
-2.69815416169027	-2.59399675673766	-2.61689924050797	-2.08624078610019	1132501.5
-2.69355271287708	-2.59589798140402	-2.60758699811924	-1.99503611492731	1135001.5
-2.67708284272914	-2.60614741774962	-2.59176625670928	-2.00778761252978	1137501.5
-2.70440185672745	-2.61373330371362	-2.62954406967607	-1.88870884141064	1140001.5
-2.67531329317418	-2.58931014764135	-2.62430814675052	-2.29066552859608	1142501.5
-2.67633746800293	-2.53397665941388	-2.63562246790261	-2.1575588581506	1145001.5
-2.72143117870272	-2.5533479928311	-2.67201942273735	-2.12074520899125	1147501.5
-2.71643643965034	-2.51886717199175	-2.62900018972795	-2.04140405728142	1150001.5
-2.57258124219744	-2.26044503213095	-2.35104953872879	-2.03368904764932	1152501.5
-2.55603204138227	-2.37105827383499	-2.25799622755541	-1.87118888032843	1155001.5
-2.59183792531358	-2.50001157631635	-2.38161104447035	-1.67256480533763	1157501.5
-2.52726441304656	-2.4236079797048	-2.2499133278895	-1.41008003783032	1160001.5
-2.63109502976406	-2.51698703114732	-2.51003422213152	-1.27126811949881	1162501.5
-2.6252843918129	-2.48782824394023	-2.51000674158321	-1.12015797670707	1165001.5
-2.61732509113109	-2.41242154047884	-2.42249256337712	-1.4496217182477	1167501.5
-2.65980714790415	-2.48754751399273	-2.54819750347836	-1.3319801610052	1170001.5
-2.71900165203936	-2.59960864670577	-2.65133705709185	-1.43834586369924	1172501.5
-2.72041499987864	-2.6054021939909	-2.64074521486814	-1.75973102032467	1175001.5
-2.65179640657305	-2.54655753093049	-2.54916872040041	-1.60872210307609	1177501.5
-2.67598697617646	-2.5718633367042	-2.56414524820498	-2.13131666856919	1180001.5
-2.65440808565036	-2.48201637591867	-2.53763406958493	-1.94245955246135	1182501.5
-2.55505017974499	-2.40039421029308	-2.34541199751542	-1.88959815569197	1185001.5
-2.65567622045034	-2.50290644269722	-2.49074420108138	-1.97376739816663	1187501.5
-2.64561558340309	-2.50869984710313	-2.50461363977951	-1.8737928271618	1190001.5
-2.62211146931346	-2.49282519821422	-2.43420096977114	-1.90625999837834	1192501.5
-2.68165089003876	-2.55639568115323	-2.59058612409136	-1.84799645529162	1195001.5
-2.65511826097126	-2.55156262856546	-2.60543096460775	-1.85382348737572	1197501.5
-2.66863635804769	-2.57280480294103	-2.58627725492852	-1.59792160755468	1200001.5
-2.70765162362415	-2.60807336506686	-2.59998258793674	-1.66342510087201	1202501.5
-2.63295344751153	-2.53674454098207	-2.5087138499317	-1.85093467154651	1205001.5
-2.63975858736013	-2.53806269593212	-2.46568515059835	-1.84755888047738	1207501.5
-2.61141925503605	-2.49421644296456	-2.43248403470784	-2.02305341241189	1210001.5
-2.63418790596259	-2.53491582477175	-2.5390292457806	-1.90868173036992	1212501.5
-2.68391112275135	-2.55113716566751	-2.4990607552619	-2.04176414222872	1215001.5
-2.6478793103717	-2.48551651839798	-2.33510727788885	-2.20064276126691	1217501.5
-2.65298829277061	-2.55768515227213	-2.37282577113385	-2.29493861670434	1220001.5
-2.66430394781254	-2.56182700345336	-2.26988180539047	-2.3912995379356	1222501.5
-2.72535385747207	-2.63433722184701	-2.45464877844213	-2.34221407666638	1225001.5
-2.75647240184315	-2.66039003246464	-2.59939639897955	-2.31593450975509	1227501.5
-2.75809679612668	-2.65076666127157	-2.59888824055883	-2.28319528205794	1230001.5
-2.72906025978001	-2.59703329788745	-2.64195180447205	-2.1795765672037	1232501.5
-2.66926464967718	-2.5581590484047	-2.61485631322993	-1.96333693935577	1235001.5
-2.65345981629478	-2.55843182108704	-2.5742243509639	-1.51603826879309	1237501.5
-2.60526109090537	-2.49602589055189	-2.52585490249682	-1.63694965617928	1240001.5
-2.64788052107856	-2.60638877219588	-2.43894758622176	-1.478731720654	1242501.5
-2.66694294458843	-2.59267951644469	-2.43813972066361	-1.4480980428035	1245001.5
-2.65165401350128	-2.58011624621723	-2.44434611899224	-1.66688929864642	1247501.5
-2.70031402134883	-2.57837818757033	-2.51919351141678	-1.35073696798069	1250001.5
-2.65122748110167	-2.49332772646354	-2.51443703248619	-1.29250753738945	1252501.5
-2.68015984848358	-2.50007695593912	-2.50718669065256	-1.34458231564411	1255001.5
-2.67690382008454	-2.48090834465594	-2.35290324018753	-1.12327902315374	1257501.5
-2.66550977967403	-2.47762190345361	-2.3515601269357	-1.40089249391652	1260001.5
-2.66265380169883	-2.47487226720934	-2.37221241406202	-1.66903667424632	1262501.5
-2.61568990924817	-2.4357240770989	-2.25180616989062	-1.89961354759075	1265001.5
-2.62172900876808	-2.48675715315032	-2.37396624388308	-1.80097540630408	1267501.5
-2.6442683476804	-2.56956483311536	-2.37538021045605	-1.52780485996569	1270001.5
-2.52304278782379	-2.45194660588669	-2.18653755004007	-1.51511914956603	1272501.5
-2.64397732059785	-2.52182286449594	-2.45019162297854	-1.24949864781171	1275001.5
-2.65845487098432	-2.52616697152933	-2.47757957860073	-1.6705771781164	1277501.5
-2.66395540792979	-2.52726619554701	-2.58064982638196	-1.9022205653452	1280001.5
-2.75847938684986	-2.62706903287371	-2.73481272048695	-1.78188343412064	1282501.5
-2.72449043384972	-2.61123828087684	-2.70860557509281	-1.93837003752378	1285001.5
-2.70557799851088	-2.5733880680277	-2.72096430107938	-1.74458931653268	1287501.5
-1.52203492928211	-1.25720129841989	-1.05211547029169	0.0620435630909527	1290001.5
-0.809361105380736	-0.656020468503158	-0.408505663835348	0.706610010265877	1292501.5
-1.0653838300884	-0.890880177471811	-0.591634238118049	0.849869568143807	1295001.5
-1.02911650700648	-0.758614525211432	-0.579374609459631	1.17667092605079	1297501.5
-1.85484237520957	-1.77663141547684	-1.70137503717892	0.593195096189198	1300001.5
-2.59124138193967	-2.56259348103922	-2.51090575941661	-1.24389844043587	1302501.5
-2.53250905072114	-2.53653805544266	-2.48398266233917	-1.53391220875806	1305001.5
-2.66859512118718	-2.60025957848676	-2.65166129187507	-1.55282714099972	1307501.5
-2.74210469633594	-2.55979358210717	-2.71666852657298	-1.62992085655519	1310001.5
-2.66890589018238	-2.50386846158138	-2.56932186665746	-1.13583557722385	1312501.5
-2.69424795015116	-2.46258846367541	-2.57831968872569	-1.28178480969588	1315001.5
-2.53758461146706	-2.27543379118636	-2.30802636043739	-1.37767602481314	1317501.5
-2.48367375293703	-2.20642132890838	-2.18609564219508	-1.22011116307411	1320001.5
-2.52034970586446	-2.21987791741474	-2.28782748291797	-1.01811388493729	1322501.5
-2.53250459759231	-2.31587327641099	-2.37647407497779	-1.10216144281367	1325001.5
-2.66719529463797	-2.51364929847268	-2.5770232780343	-1.01888506133687	1327501.5
-2.74032112985416	-2.61162293495861	-2.64464800744327	-1.3879094330382	1330001.5
-2.77350777320473	-2.67637266549637	-2.72727759461601	-1.97994992747011	1332501.5
-2.80509340734991	-2.7245152372537	-2.72913132496144	-1.76415961142753	1335001.5
-2.81220506856989	-2.74849868272736	-2.74488024944411	-1.95031615534417	1337501.5
-2.78760710911621	-2.71676736655008	-2.70432688997171	-1.78469652516089	1340001.5
-2.69448903383526	-2.61792636173619	-2.62937982002851	-1.90356872389316	1342501.5
-2.65638716281348	-2.63209912235913	-2.63813994593115	-2.23920379721799	1345001.5
-2.66965744239823	-2.61141381195575	-2.64339995048584	-1.8926426345333	1347501.5
-2.68865597952355	-2.61113294122869	-2.70912020823116	-1.99565598695236	1350001.5
-2.7149878073118	-2.63892642401795	-2.65902039146286	-1.38963531032699	1352501.5
-2.70527329720463	-2.60089022664076	-2.63511832749346	-1.12759367678029	1355001.5
-2.63395033164598	-2.54193433971565	-2.52043128003672	-1.53560841267617	1357501.5
-2.62638362700049	-2.54942432958075	-2.47852567797464	-1.84851268987883	1360001.5
-2.64158173008203	-2.5785699806548	-2.56431487822966	-2.16742670042773	1362501.5
-2.62274264360222	-2.51201432788816	-2.49497668236678	-2.18394427177308	1365001.5
-2.72332056866518	-2.6486721725135	-2.58717725295903	-2.12665907183152	1367501.5
-2.71785618532206	-2.66515747242086	-2.59841237066692	-2.09459294577227	1370001.5
-2.45967741782042	-2.5243884757522	-2.17664412215366	-1.93156575218307	1372501.5
-2.31942579843498	-2.37363412355476	-2.01306048313207	-1.43067921066417	1375001.5
-2.21070149259099	-2.26901921147925	-1.97128261362274	-1.43067921066417	1377501.5
-2.22193519785909	-2.14667603008947	-1.99719077425866	-1.4036645559092	1380001.5
-2.49016272224557	-2.31693385886589	-2.35957284154912	-1.47239716487288	1382501.5
-2.68218196033768	-2.59085411069368	-2.61497066017833	-2.01461568204777	1385001.5
-2.63984856085062	-2.64974780241621	-2.56168408745881	-1.85216553689132	1387501.5
-2.65554656101407	-2.67651313773917	-2.51431573155464	-1.41240312397995	1390001.5
-2.68745373453085	-2.69234327947753	-2.51962487695269	-1.48675013218099	1392501.5
-2.66921096271187	-2.64990576920057	-2.5238730888751	-1.40974910205286	1395001.5
-2.6937979159366	-2.59912978931068	-2.57503107690568	-1.40382485792451	1397501.5
-2.65101009851618	-2.58351460407334	-2.54280219242424	-1.80557457807438	1400001.5
-2.70763935026786	-2.62959536949376	-2.54024806956623	-1.8124937560654	1402501.5
-2.72525088369839	-2.64432192656378	-2.53847792341509	-1.94171533542073	1405001.5
-2.75933268376785	-2.66150093247642	-2.56402291523299	-1.5513598045111	1407501.5
-2.79589390687835	-2.70793174888161	-2.66260915391455	-1.54396149050821	1410001.5
-2.80020099920276	-2.69942287976681	-2.6849036328214	-1.61087591746268	1412501.5
-2.81025292970177	-2.72430880334472	-2.72772383747413	-1.31685324836969	1415001.5
-2.79761086676572	-2.73938046251096	-2.73908877739798	-1.59974984640404	1417501.5
-2.78670463710739	-2.73633590389001	-2.71411716090415	-1.75162108217267	1420001.5
-2.73260237247132	-2.71956524815918	-2.66155720004059	-1.66435163870661	1422501.5
-2.67744344522744	-2.63823767503715	-2.56133526039537	-2.04238224304512	1425001.5
-2.62649326455729	-2.59562850555128	-2.49668978627485	-2.17312292025074	1427501.5
-2.61433945146283	-2.55682387273788	-2.45715417198536	-2.09284098756075	1430001.5
-2.64262310097805	-2.56113145547055	-2.51960746298436	-1.75130806039631	1432501.5
-2.66679907999781	-2.62764044120143	-2.53732655255479	-1.81751613882011	1435001.5
-2.74781949695435	-2.65611382691535	-2.62607989232093	-1.07324719055226	1437501.5
-2.79105099149566	-2.69857507323062	-2.69069304285733	-1.24705496897091	1440001.5
-2.74464343851736	-2.64110855233445	-2.64741400941518	-1.30378652152766	1442501.5
-2.58524895265372	-2.41715874481656	-2.4884959533894	-1.49661709296995	1445001.5
-2.4921563942182	-2.37614187746889	-2.38134928928046	-1.62001886997104	1447501.5
-2.34616638904341	-2.29587149512171	-2.27455977112134	-1.34214351780054	1450001.5
-2.34153291715223	-2.32468568933509	-2.1964161205566	-1.09076122767938	1452501.5
-2.52375118014091	-2.52135935283109	-2.36627873984765	-1.15431458665035	1455001.5
-2.57874125293547	-2.57244769258912	-2.42679574810474	-1.30038801981379	1457501.5
-2.55291498472064	-2.47050880655264	-2.35167258102236	-0.95664695945512	1460001.5
-2.64467884103095	-2.5405296227593	-2.49145552562067	-1.41055962446055	1462501.5
-2.51709224183189	-2.35336511187859	-2.35734808102775	-0.585224359441187	1465001.5
-2.51524880074162	-2.27510953737118	-2.3141261507616	-0.566202425919633	1467501.5
-2.51192694477295	-2.31736857511646	-2.36489006854248	-1.12371028429044	1470001.5
-2.45272521440459	-2.17048475839192	-2.20604248796498	-0.864829874670241	1472501.5
-2.65358062471784	-2.53145545475674	-2.50930011188595	-1.75334735851498	1475001.5
-2.69270550757778	-2.61063066538642	-2.62058893758864	-2.06284531575424	1477501.5
-2.71513683594116	-2.64977019227871	-2.63888419864054	-1.68359514429228	1480001.5
-2.73696705718832	-2.71360556574404	-2.70493738840303	-1.92229975285977	1482501.5
-2.70714231798225	-2.67170016107245	-2.61536031491809	-1.76940654934653	1485001.5
-2.72078792380013	-2.69046011550061	-2.62352032719157	-1.58655115754245	1487501.5
-2.7412655057627	-2.71648570920435	-2.65989895787165	-2.07768097515075	1490001.5
-2.78277230543677	-2.69335480922946	-2.69700330544301	-2.128808076243	1492501.5
-2.81494998282395	-2.72855593393502	-2.74340247269857	-2.00332802587359	1495001.5
-2.80080722621296	-2.70332268627341	-2.68775172142649	-1.89115807191637	1497501.5
-2.80265914341489	-2.61284496191015	-2.63347794422313	-1.91354021629909	1500001.5
-2.76067475428385	-2.60818409023133	-2.56640912361238	-1.37233766707926	1502501.5
-2.77201003218808	-2.62188787400936	-2.54499264956407	-1.64437081808059	1505001.5
-2.76724422247616	-2.64682914601633	-2.60589243330237	-1.70452945670406	1507501.5
-2.71787534211057	-2.6157125176864	-2.49770860107615	-1.53913186622101	1510001.5
-2.73135636849502	-2.64903469241658	-2.54390398196427	-1.92614357714248	1512501.5
-2.68995601888519	-2.61035791253405	-2.5410281979173	-1.59425700489244	1515001.5
-2.68709259384647	-2.58525623628394	-2.47580655651002	-1.41239375645944	1517501.5
-2.75518101725224	-2.71222440262672	-2.67641026930783	-1.66777266593889	1520001.5
-2.79255618078127	-2.71132219201907	-2.66072089139839	-1.79839437072255	1522501.5
-2.79238108717447	-2.7073672952979	-2.64866486620177	-1.993853437868	1525001.5
-2.7768671372942	-2.69478982772837	-2.66370567237404	-2.08561206270757	1527501.5
-2.73685776565063	-2.62503668769386	-2.5549716214739	-2.07929207618973	1530001.5
-2.72299919227294	-2.62346264963646	-2.57437914902614	-1.95091224904591	1532501.5
-2.65132773315558	-2.52753859677576	-2.54266998570517	-1.98381749531245	1535001.5
-2.6450581655966	-2.50382042193845	-2.53546124167637	-1.33933836517891	1537501.5
-2.57440013177714	-2.45747745692332	-2.53133843191672	-0.963807942194384	1540001.5
-2.54393695302109	-2.36660438947779	-2.50249333121519	-0.05477562633365	1542501.5
-2.5429795292774	-2.45436392223743	-2.52159159416564	-0.387036260058885	1545001.5
-2.52851214937146	-2.36555907097751	-2.43626069002329	-1.62277105559467	1547501.5
-2.60689486714754	-2.36949070798118	-2.44972209398364	-1.91652558512278	1550001.5
-2.61588839586972	-2.42907230074654	-2.42479406964007	-2.3684450847864	1552501.5
-2.61731290283427	-2.44600729216938	-2.36113173606927	-2.31073370205958	1555001.5
-2.65264285400338	-2.55084878536773	-2.4185678875258	-2.25672982564643	1557501.5
-2.66729223440175	-2.54185096074527	-2.47334515605001	-2.23337549084495	1560001.5
-2.6152457204446	-2.50108215341681	-2.41016548834864	-2.10464495439906	1562501.5
-2.54685367338634	-2.38597347122346	-2.26744340789959	-1.97232027949067	1565001.5
-2.42579840796056	-2.2260261201705	-2.10976007639104	-1.80967927434933	1567501.5
-2.39678707113704	-2.2854346187751	-2.17068905579366	-1.71233593181661	1570001.5
-2.3494200530068	-2.16384116807106	-2.21030479659617	-2.01341228307014	1572501.5
-2.55464610433666	-2.40407959224277	-2.4348865400018	-2.1921199603479	1575001.5
-2.56587171005405	-2.42067968629456	-2.49373838456348	-1.7594157389239	1577501.5
-2.60801990523251	-2.49109279986564	-2.51574510009989	-1.7656657080126	1580001.5
-2.6570158998749	-2.52703729192593	-2.49608215223895	-1.77076785899902	1582501.5
-2.66088634475314	-2.52718424611843	-2.5190351705055	-1.76220815581743	1585001.5
-2.70426062823032	-2.5987034684947	-2.58365311050169	-2.27164818878083	1587501.5
-2.63993265545175	-2.50604208870889	-2.51818255358036	-2.24388786509894	1590001.5
-2.71728588533725	-2.57445090294547	-2.65491373773467	-2.15336821429155	1592501.5
-2.70179543426545	-2.55679244916475	-2.66631845359414	-2.0739709772416	1595001.5
-2.66322737534394	-2.49942560394471	-2.56595307233591	-1.7972771329912	1597501.5
-2.75265117155414	-2.59491676201341	-2.64519215758924	-1.6239597242145	1600001.5
-2.72386006256129	-2.56111988881257	-2.63728020594212	-1.73809532975117	1602501.5
-2.7211835965478	-2.6003175319451	-2.64018936948074	-1.51163289751446	1605001.5
-2.76472145345637	-2.67256741128126	-2.70612341213438	-1.81217956515689	1607501.5
-2.74515002819342	-2.66321939796518	-2.67027803579906	-1.99941675557195	1610001.5
-2.6877988054684	-2.62170965763547	-2.56270557582629	-1.63885406323736	1612501.5
-2.69449971177472	-2.62662550401412	-2.56597103127521	-1.7482740305021	1615001.5
-2.62514038763893	-2.54407598694077	-2.49832906977366	-1.64849077377934	1617501.5
-2.60564613847058	-2.47284705280307	-2.50097803292727	-1.4617029160279	1620001.5
-2.66084545576231	-2.59690563481127	-2.57816680744133	-1.79767510115061	1622501.5
-2.64011497134565	-2.57139714009735	-2.50596910343944	-1.86710390553641	1625001.5
-2.68357699232407	-2.62022508508759	-2.55403404418483	-1.40272549322195	1627501.5
-2.64650170217884	-2.62152675739962	-2.48380771405911	-1.64966733671256	1630001.5
-2.6387594813495	-2.57361514346174	-2.43792913998697	-1.1068587497964	1632501.5
-2.52767190992659	-2.42189096010091	-2.34217791331375	-1.07502541472528	1635001.5
-2.24468929461352	-2.02229454398526	-1.93661301410393	-1.12285884674502	1637501.5
-2.31269075258832	-2.13909921067502	-1.99330586391121	-0.995072757098079	1640001.5
-2.30142052671172	-2.11132267258834	-1.97680240594993	-1.12767511539252	1642501.5
-2.3469000304334	-2.10745952894981	-2.02712914840092	-1.09447992619758	1645001.5
-2.67847991328044	-2.54433975642651	-2.49187997858962	-1.3355059459141	1647501.5
-2.68812568578639	-2.55294822342216	-2.55951851118413	-1.6284476253884	1650001.5
-2.71568368830253	-2.56633444244621	-2.59390485491081	-1.74424139050652	1652501.5
-2.7763159874852	-2.65534792966582	-2.71017520535576	-1.94910972642023	1655001.5
-2.75386630207265	-2.66668153578772	-2.6998557843768	-2.05713896064365	1657501.5
-2.74740858344334	-2.67035037765128	-2.67079091982656	-1.8673847430861	1660001.5
-2.78230110078631	-2.71796596015034	-2.74391862342434	-1.36183007304238	1662501.5
-2.77439378394289	-2.70870265708901	-2.71277670866153	-1.45167364554154	1665001.5
-2.7694454003768	-2.67341916537698	-2.69431566938214	-1.56941317765737	1667501.5
-2.78648045987628	-2.66859010944225	-2.70684224788102	-1.69891021660149	1670001.5
-2.72340523174985	-2.60921666640268	-2.55483492914405	-1.64762171319133	1672501.5
-2.51022847427007	-2.3630402535008	-2.07232132260199	-0.500893805332989	1675001.5
-2.54449285171388	-2.44895124206699	-2.139651392088	-0.596283187455624	1677501.5
-2.55121040486641	-2.44334242336955	-2.2291755175716	-0.444537049802091	1680001.5
-2.51830321645307	-2.48000756641361	-2.16908314331997	-1.19290631933744	1682501.5
-2.67069027795222	-2.65476366854761	-2.5028463887063	-1.77170584829144	1685001.5
-2.64442558709836	-2.62625366925083	-2.4387414354844	-1.69088541685102	1687501.5
-2.52755608505232	-2.56524050948587	-2.34717387699182	-1.83821614939663	1690001.5
-2.64292117364758	-2.58982773759141	-2.58167507165974	-1.86770845164042	1692501.5
-2.59644154203095	-2.56359936738738	-2.5362583835426	-2.28988967915086	1695001.5
-2.64756748598618	-2.58415840210735	-2.55193628178448	-2.30680077252713	1697501.5
-2.71904262375492	-2.66108174187015	-2.60320719577949	-2.34472309579125	1700001.5
-2.73692792394476	-2.68417704036776	-2.62582722399097	-2.28887291614155	1702501.5
-2.77164311038047	-2.66430869423486	-2.67399829467521	-2.13116905823167	1705001.5
-2.69952216675481	-2.64549998486796	-2.64205200532775	-1.91249953728944	1707501.5
-2.71897106003532	-2.62823240226659	-2.64119526060688	-1.82015721133053	1710001.5
-2.69377447715659	-2.59920953702491	-2.57314635943262	-1.13336389896566	1712501.5
-2.71533429111008	-2.64504060224618	-2.61028310961561	-1.08818476646715	1715001.5
-2.74991736550801	-2.63965095291531	-2.66673777241097	-1.39462538241944	1717501.5
-2.73794586339407	-2.56863854714172	-2.66238163080983	-1.59418082620726	1720001.5
-2.73351137237425	-2.57540210673526	-2.70148534791667	-2.05471019139818	1722501.5
-2.69697282632085	-2.47581979864708	-2.66405063021262	-1.60361002319171	1725001.5
-2.70898603567932	-2.46020594103206	-2.65401393143135	-1.15833728476811	1727501.5
-2.69222446391733	-2.50685479573125	-2.62716390180356	-0.846636999757806	1730001.5
-2.72386606643886	-2.50926737984226	-2.60192754591156	-0.91117535446436	1732501.5
-2.7832146278728	-2.60899644144455	-2.61154142773606	-1.57482933763225	1735001.5
-2.76624964131027	-2.59317581744241	-2.55776666000837	-1.72252685334002	1737501.5
-2.64041190388335	-2.47857453547891	-2.44767338211265	-1.51722543025995	1740001.5
-2.63635487657477	-2.44021802289365	-2.43828927727675	-1.58721092330736	1742501.5
