"S"	"theta_W"	"theta_pi"	"TajD"	"position"
87	10.7437633200115	0.807867006080678	-2.47999243731734	1137501.5
61	7.53298347724947	0.520897744188709	-2.42944807369021	1140001.5
55	6.79203428276592	0.53025042059738	-2.38332078630573	1142501.5
74	9.13837339863051	0.736190753023457	-2.43777320818334	1145001.5
69	8.52091573656088	0.558702475432122	-2.46414740733852	1147501.5
72	8.89139033380266	0.587667174613241	-2.47097906081569	1150001.5
63	7.77996654207733	1.11211584705229	-2.24313920602483	1152501.5
54	6.66854275035199	0.953668812961152	-2.21150917650492	1155001.5
69	8.52091573656088	0.857595269343809	-2.37164600364147	1157501.5
58	7.1625088800077	1.01699301500057	-2.22918606917996	1160001.5
56	6.91552581517984	0.599458581801419	-2.36511443778622	1162501.5
42	5.18664436138488	0.544420074753294	-2.24791192321278	1165001.5
29	3.58125444000385	0.499031378179437	-2.05494758253554	1167501.5
42	5.18664436138488	0.471404369514984	-2.28326843859262	1170001.5
63	7.77996654207733	0.428530742512192	-2.47310484544632	1172501.5
80	9.87932259311406	0.539714081864546	-2.52076236569532	1175001.5
91	11.2377294496672	1.12902195327479	-2.41917873899575	1177501.5
92	11.3612209820812	1.05927589720101	-2.44029297575854	1180001.5
71	8.76789880138873	1.00473300507653	-2.34012737536267	1182501.5
63	7.77996654207733	1.1947296872752	-2.21534699044589	1185001.5
69	8.52091573656088	0.708147991555755	-2.41789697809013	1187501.5
70	8.64440726897481	0.765435556847443	-2.40629244412101	1190001.5
91	11.2377294496672	1.12261419255579	-2.42071222074913	1192501.5
97	11.9786786441508	0.905836100614527	-2.49571981368253	1195001.5
86	10.6202717875976	0.868730162924598	-2.46041073056598	1197501.5
82	10.1263056579419	0.738879640150681	-2.47611880961101	1200001.5
76	9.38535646345836	0.60559680786407	-2.48520395230368	1202501.5
84	10.3732887227698	1.16595818395887	-2.37468341918035	1205001.5
87	10.7437633200115	1.14956002431097	-2.39470611041524	1207501.5
81	10.002814125528	1.15682689004572	-2.36010641066801	1210001.5
68	8.39742420414695	0.864380613470273	-2.36284492112591	1212501.5
58	7.1625088800077	0.576921608869393	-2.38881482444491	1215001.5
69	8.52091573656088	0.897106466189256	-2.35941807026736	1217501.5
85	10.4967802551837	0.972489261187303	-2.42945858408077	1220001.5
83	10.2497971903558	0.96492056361517	-2.4215703071436	1222501.5
96	11.8551871117369	0.704719205371902	-2.53782500873428	1225001.5
98	12.1021701765647	0.534345115932199	-2.58224554632982	1227501.5
84	10.3732887227698	0.487716794827753	-2.5496101880394	1230001.5
100	12.3491532413926	0.62152519033316	-2.56858603481287	1232501.5
75	9.26186493104444	0.515793615140918	-2.5062247248029	1235001.5
65	8.02694960690518	0.442173659006363	-2.47965999809757	1237501.5
74	9.13837339863051	0.742604385957186	-2.43591238425313	1240001.5
67	8.27393267173303	0.643187203269649	-2.42629478419932	1242501.5
74	9.13837339863051	0.776824717326263	-2.42598384419332	1245001.5
62	7.6564750096634	0.69900671487755	-2.37503003863066	1247501.5
46	5.68061049104059	0.34064541512154	-2.38569165138436	1250001.5
48	5.92759355586844	0.440249921459128	-2.36029996703597	1252501.5
58	7.1625088800077	0.445879026504241	-2.4363483929027	1255001.5
72	8.89139033380266	0.74838734302836	-2.42315278298933	1257501.5
107	13.2135939682901	1.2231318282847	-2.46368761615209	1260001.5
115	14.2015262276015	1.4004545094205	-2.45659640798833	1262501.5
102	12.5961363062204	1.58880462260744	-2.36624063380229	1265001.5
93	11.4847125144951	1.34536139077534	-2.37754440996128	1267501.5
63	7.77996654207733	0.888208886422559	-2.31846400030451	1270001.5
54	6.66854275035199	1.41780044452666	-2.03190217667284	1272501.5
71	8.76789880138873	1.25324924321833	-2.26521468286626	1275001.5
82	10.1263056579419	1.3509517392032	-2.314672718379	1277501.5
100	12.3491532413926	1.44496942044177	-2.38823521359859	1280001.5
103	12.7196278386344	0.730722546662086	-2.55363663984429	1282501.5
85	10.4967802551837	0.610598173153996	-2.52176985542674	1285001.5
73	9.01488186621658	0.492204341328354	-2.50403110545596	1287501.5
89	10.9907463848394	6.15310214423921	-1.18207550157507	1290001.5
91	11.2377294496672	9.02434385340603	-0.529699308995288	1292501.5
99	12.2256617089787	9.07298634416463	-0.697066819386364	1295001.5
97	11.9786786441508	9.2386984823261	-0.6175670567044	1297501.5
69	8.52091573656088	3.63159427693952	-1.51314821686434	1300001.5
63	7.77996654207733	0.672467240382046	-2.39104189185312	1302501.5
58	7.1625088800077	0.610033853317948	-2.37680389555539	1305001.5
61	7.53298347724947	0.388382410367982	-2.4753601082461	1307501.5
54	6.66854275035199	0.368815603648994	-2.43783232089482	1310001.5
66	8.1504411393191	0.716469507056934	-2.39657816067579	1312501.5
66	8.1504411393191	0.809541761723143	-2.36657334710752	1315001.5
76	9.38535646345836	1.67108081048308	-2.18360742138522	1317501.5
81	10.002814125528	1.98403051202776	-2.13940876333965	1320001.5
67	8.27393267173303	1.85886953994134	-2.03975277137764	1322501.5
85	10.4967802551837	2.08194264607868	-2.14645893074585	1325001.5
90	11.1142379172533	1.3797150214189	-2.35387206922586	1327501.5
95	11.731695579323	0.971759344895724	-2.47315861290916	1330001.5
129	15.9304076813964	0.914960935091474	-2.58317696633281	1332501.5
142	17.5357976027775	0.707456831881428	-2.64117142655029	1335001.5
132	16.3008822786382	0.562228740380578	-2.64883007627	1337501.5
129	15.9304076813964	0.662641263465722	-2.62658469005283	1340001.5
103	12.7196278386344	0.794321568351111	-2.54009004921836	1342501.5
75	9.26186493104444	0.676012883639129	-2.46031319749008	1345001.5
82	10.1263056579419	0.774385399325282	-2.46675346516247	1347501.5
98	12.1021701765647	0.757599086283387	-2.53240933532057	1350001.5
93	11.4847125144951	0.810084941586144	-2.50305969333839	1352501.5
90	11.1142379172533	0.813299979153638	-2.49083497555875	1355001.5
76	9.38535646345836	1.07250952032814	-2.35303936421531	1357501.5
64	7.90345807449125	0.97556277837968	-2.29729305225203	1360001.5
63	7.77996654207733	0.640712651980258	-2.40172448891072	1362501.5
57	7.03901734759377	0.667848156271379	-2.34779569624309	1365001.5
67	8.27393267173303	0.376113592121837	-2.51121431301905	1367501.5
54	6.66854275035199	0.31628511951425	-2.45816026670482	1370001.5
51	6.29806815311022	1.66255729079501	-1.88854182554662	1372501.5
61	7.53298347724947	2.34964282253873	-1.79585040004502	1375001.5
53	6.54505121793807	2.35235696018932	-1.65004462527332	1377501.5
61	7.53298347724947	2.48231729337878	-1.74988322995032	1380001.5
58	7.1625088800077	1.09509934319278	-2.20085426717254	1382501.5
55	6.79203428276592	0.385157977256912	-2.43854495944247	1385001.5
73	9.01488186621658	0.592097173409437	-2.4746817891158	1387501.5
79	9.75583106070014	0.844200747532936	-2.43353361861757	1390001.5
78	9.63233952828621	0.860280633142193	-2.42392450584908	1392501.5
84	10.3732887227698	0.956628409187667	-2.42867213428019	1395001.5
58	7.1625088800077	0.669171753472681	-2.3553525827476	1397501.5
55	6.79203428276592	0.451095902074947	-2.41344808125507	1400001.5
88	10.8672548524255	0.620750057988121	-2.5303371804453	1402501.5
100	12.3491532413926	0.655246970671224	-2.56120028778301	1405001.5
118	14.5720008248432	0.895243212453793	-2.5612444533977	1407501.5
121	14.942475422085	0.77874375710171	-2.58988298789363	1410001.5
104	12.8431193710483	0.656463106342873	-2.57219230684485	1412501.5
99	12.2256617089787	0.547304506631198	-2.58212291742838	1415001.5
88	10.8672548524255	0.314885770742865	-2.60586925637886	1417501.5
82	10.1263056579419	0.281442920604721	-2.59677676881387	1420001.5
72	8.89139033380266	0.277505600624804	-2.56327534046067	1422501.5
76	9.38535646345836	0.442259393341496	-2.5314383373044	1425001.5
75	9.26186493104444	0.580327493415779	-2.4877322616754	1427501.5
69	8.52091573656088	0.6618790499931	-2.43221629969742	1430001.5
57	7.03901734759377	0.5818613159046	-2.3794821148084	1432501.5
45	5.55711895862666	0.453623303296955	-2.32500118035601	1435001.5
50	6.17457662069629	0.279114587462234	-2.44490670725734	1437501.5
68	8.39742420414695	0.27100094836268	-2.54896678689265	1440001.5
75	9.26186493104444	0.456598754503255	-2.52318726923604	1442501.5
72	8.89139033380266	1.63681350139612	-2.1587795142372	1445001.5
68	8.39742420414695	1.86351446179684	-2.04945255711978	1447501.5
51	6.29806815311022	1.84170446904902	-1.81555592407633	1450001.5
62	7.6564750096634	2.05285110705928	-1.9128761397084	1452501.5
73	9.01488186621658	0.968418054711425	-2.3641156918229	1455001.5
77	9.50884799587229	0.930494117508889	-2.39894749444095	1457501.5
92	11.3612209820812	1.57630150299336	-2.31782154500376	1460001.5
83	10.2497971903558	1.19905516064911	-2.36050612601927	1462501.5
76	9.38535646345836	2.19445545484707	-2.03546068551413	1465001.5
78	9.63233952828621	2.12085487702114	-2.07559843580048	1467501.5
60	7.40949194483555	1.48711078226709	-2.08303816852887	1470001.5
62	7.6564750096634	1.96315596308726	-1.94349484355683	1472501.5
72	8.89139033380266	0.849500421331407	-2.39306407525286	1475001.5
77	9.50884799587229	0.91207650321357	-2.40409800353556	1477501.5
99	12.2256617089787	1.04180547114247	-2.47278713919938	1480001.5
101	12.4726447738065	0.693106313511673	-2.55587542212714	1482501.5
97	11.9786786441508	0.857450225639851	-2.50662555774977	1485001.5
103	12.7196278386344	0.727207438921627	-2.55438535773808	1487501.5
93	11.4847125144951	0.557567376323817	-2.56227173939349	1490001.5
91	11.2377294496672	0.429143801730542	-2.58667100689526	1492501.5
86	10.6202717875976	0.256083174049509	-2.61498764604193	1495001.5
75	9.26186493104444	0.207500579881205	-2.59456743315099	1497501.5
82	10.1263056579419	0.311208002654241	-2.58892564121054	1500001.5
88	10.8672548524255	0.48743727740636	-2.56325828789627	1502501.5
105	12.9666109034622	0.685879378837125	-2.5687292506062	1505001.5
134	16.5478653434661	0.912589147559948	-2.59390240105871	1507501.5
118	14.5720008248432	1.28012167228931	-2.4891683189495	1510001.5
107	13.2135939682901	1.11139415186135	-2.48664642511603	1512501.5
80	9.87932259311406	0.891139121575398	-2.42591267114987	1515001.5
58	7.1625088800077	0.802846262482127	-2.30686432564537	1517501.5
62	7.6564750096634	0.340166829620626	-2.49752510011483	1520001.5
65	8.02694960690518	0.326218557960228	-2.51756872837709	1522501.5
90	11.1142379172533	0.853411316345016	-2.48113578872809	1525001.5
80	9.87932259311406	0.810776101260471	-2.44760266778725	1527501.5
86	10.6202717875976	1.00095071156562	-2.42705017392799	1530001.5
97	11.9786786441508	1.04631357039464	-2.46405744665006	1532501.5
82	10.1263056579419	0.830005842853661	-2.45208247588826	1535001.5
79	9.75583106070014	0.786861506751579	-2.44919146855118	1537501.5
73	9.01488186621658	1.27369923103348	-2.27442163039816	1540001.5
62	7.6564750096634	1.22732341516265	-2.19468167340308	1542501.5
56	6.91552581517984	0.94327499287994	-2.23636894985153	1545001.5
72	8.89139033380266	1.45836394225264	-2.21188161260947	1547501.5
86	10.6202717875976	1.40129364890615	-2.32603967765459	1550001.5
91	11.2377294496672	1.41403635488143	-2.35097013953628	1552501.5
106	13.0901024358761	1.91353868468262	-2.31692985375783	1555001.5
137	16.9183399407078	1.70325526223843	-2.47132574293961	1557501.5
127	15.6834246165686	1.52081670762536	-2.4730364278871	1560001.5
116	14.3250177600154	1.57063540299542	-2.42760506016281	1562501.5
92	11.3612209820812	1.48947199981209	-2.33838944989513	1565001.5
46	5.68061049104059	1.35458664012426	-1.93270158851075	1567501.5
38	4.69267823172918	0.977344408330324	-1.96406143456709	1570001.5
41	5.06315282897096	1.35292421613274	-1.83512270733105	1572501.5
68	8.39742420414695	1.09608059027503	-2.29016896925758	1575001.5
90	11.1142379172533	1.55543576237496	-2.31138163096338	1577501.5
106	13.0901024358761	1.60003699495283	-2.38191954471369	1580001.5
129	15.9304076813964	1.89133818965492	-2.41520625743197	1582501.5
120	14.8189838896711	1.8405587999542	-2.39195002460138	1585001.5
104	12.8431193710483	1.18017599027561	-2.46165417220092	1587501.5
89	10.9907463848394	1.32453910454598	-2.36193201709348	1590001.5
93	11.4847125144951	0.71238068393685	-2.52597005602029	1592501.5
82	10.1263056579419	0.608172361246906	-2.5105954330468	1595001.5
71	8.76789880138873	0.682144063044097	-2.43736853110328	1597501.5
75	9.26186493104444	0.492389316092511	-2.51293132835359	1600001.5
64	7.90345807449125	0.526684811810198	-2.44614117853475	1602501.5
71	8.76789880138873	0.570818616095153	-2.47092645486983	1605001.5
90	11.1142379172533	0.512054776019049	-2.56367805962507	1607501.5
87	10.7437633200115	0.52907421598593	-2.54957891338031	1610001.5
72	8.89139033380266	0.851690170206144	-2.39241246108964	1612501.5
83	10.2497971903558	1.01716741977821	-2.4079439079342	1615001.5
86	10.6202717875976	1.51624518845405	-2.29703626339615	1617501.5
84	10.3732887227698	1.49152786219086	-2.29071500798597	1620001.5
105	12.9666109034622	1.15726260837906	-2.47013122429632	1622501.5
85	10.4967802551837	0.987417018265524	-2.42565080798514	1625001.5
62	7.6564750096634	0.454770734056203	-2.4584034391821	1627501.5
65	8.02694960690518	0.678309506822045	-2.40246106434296	1630001.5
45	5.55711895862666	0.54588460510824	-2.28296966899606	1632501.5
65	8.02694960690518	1.39162387290178	-2.16926009548293	1635001.5
101	12.4726447738065	3.90593768992945	-1.85876858911294	1637501.5
94	11.608204046909	3.65350351011636	-1.84664090302908	1640001.5
105	12.9666109034622	4.24028221864017	-1.82526388580021	1642501.5
98	12.1021701765647	4.118252898672	-1.78222221766353	1645001.5
89	10.9907463848394	1.71581416789249	-2.26632418738218	1647501.5
114	14.0780346951875	1.81548679192101	-2.37283060924547	1650001.5
115	14.2015262276015	1.78857619345424	-2.38211371186332	1652501.5
107	13.2135939682901	0.993053757189793	-2.51096189865146	1655001.5
105	12.9666109034622	1.0066226837783	-2.50164019262245	1657501.5
84	10.3732887227698	0.849581457894752	-2.45628085531367	1660001.5
80	9.87932259311406	0.319770866181035	-2.5801250873787	1662501.5
85	10.4967802551837	0.337953004665475	-2.59131625477659	1665001.5
61	7.53298347724947	0.245074533085526	-2.52501139028434	1667501.5
63	7.77996654207733	0.238597480232657	-2.53700050937673	1670001.5
51	6.29806815311022	0.3922797992877	-2.40606238455655	1672501.5
62	7.6564750096634	1.93522594814247	-1.95302914851701	1675001.5
83	10.2497971903558	1.94808668563392	-2.16515269560385	1677501.5
101	12.4726447738065	2.13226928802332	-2.24361180607901	1680001.5
119	14.6954923572572	2.5154747538808	-2.26273147815904	1682501.5
130	16.0538992138104	1.10940112218024	-2.55209850831712	1685001.5
108	13.337085500704	1.04563063182094	-2.50341107368725	1687501.5
91	11.2377294496672	1.26163770196749	-2.38744162524428	1690001.5
81	10.002814125528	0.753655894088735	-2.46767229639942	1692501.5
84	10.3732887227698	0.942289635247382	-2.43237027985928	1695001.5
96	11.8551871117369	1.00801087534169	-2.46879640908684	1697501.5
89	10.9907463848394	0.590511088209474	-2.541291327623	1700001.5
81	10.002814125528	0.512128178703239	-2.53211180939678	1702501.5
45	5.55711895862666	0.158672527136972	-2.45937200165821	1705001.5
64	7.90345807449125	0.490985269549337	-2.45797916206352	1707501.5
68	8.39742420414695	0.512589147559948	-2.47318925519434	1710001.5
77	9.50884799587229	0.698016659473204	-2.46396010914263	1712501.5
90	11.1142379172533	0.782482009002105	-2.49828696472619	1715001.5
74	9.13837339863051	0.532820688986955	-2.49677812563939	1717501.5
111	13.7075600979458	0.861124470399634	-2.54945452143492	1720001.5
100	12.3491532413926	0.673463168001127	-2.55721057478518	1722501.5
91	11.2377294496672	0.779274018092294	-2.50287912988184	1725001.5
91	11.2377294496672	0.682758883926867	-2.52597677719705	1727501.5
49	6.05108508828236	0.381904183072167	-2.39398626777785	1730001.5
57	7.03901734759377	0.418520965274658	-2.43967354289889	1732501.5
79	9.75583106070014	0.446380513642623	-2.5421679402083	1735001.5
67	8.27393267173303	0.409653333803111	-2.50054991585878	1737501.5
92	11.3612209820812	1.45070070202327	-2.34757347532679	1740001.5
86	10.6202717875976	1.44689491965342	-2.31453402447764	1742501.5
72	8.89139033380266	2.00468015514391	-2.04931165492193	1745001.5
76	9.38535646345836	2.02403145158212	-2.0837010045087	1747501.5
67	8.27393267173303	1.51659106190195	-2.14858466590784	1750001.5
66	8.1504411393191	1.47736995246442	-2.1512776026271	1752501.5
68	8.39742420414695	0.801472164234102	-2.38257703975557	1755001.5
66	8.1504411393191	0.878451614418636	-2.34435805544449	1757501.5
85	10.4967802551837	0.476413368684066	-2.55599774968975	1760001.5
105	12.9666109034622	0.588383584810929	-2.58912219685896	1762501.5
94	11.608204046909	0.581275856095506	-2.55984201262351	1765001.5
98	12.1021701765647	0.54398846697026	-2.580092894458	1767501.5
75	9.26186493104444	0.541776990901003	-2.49877907561807	1770001.5
70	8.64440726897481	0.537590689016316	-2.47587784230818	1772501.5
69	8.52091573656088	0.43502776089516	-2.5024222835802	1775001.5
74	9.13837339863051	0.45649775240981	-2.51892213485763	1777501.5
74	9.13837339863051	0.312705417411704	-2.56064142573543	1780001.5
64	7.90345807449125	0.227590013711621	-2.54532114189566	1782501.5
69	8.52091573656088	0.250262047582556	-2.55960361476195	1785001.5
103	12.7196278386344	0.501023820639073	-2.60256246489778	1787501.5
117	14.4485092924293	0.596858952338169	-2.61505250391563	1790001.5
109	13.4605770331179	0.609440759629698	-2.59467517395627	1792501.5
105	12.9666109034622	0.594343295545631	-2.58787561938442	1795001.5
66	8.1504411393191	0.306178450733586	-2.52884858538899	1797501.5
47	5.80410202345451	0.188706556621363	-2.46116976587715	1800001.5
51	6.29806815311022	0.609244040436071	-2.31766952857432	1802501.5
72	8.89139033380266	1.75485206423028	-2.12365420820996	1805001.5
79	9.75583106070014	1.8978305102661	-2.14581483326818	1807501.5
81	10.002814125528	2.09686335649922	-2.10930499849327	1810001.5
116	14.3250177600154	3.56908337664092	-2.04723051300775	1812501.5
99	12.2256617089787	2.4245728697807	-2.16705275142274	1815001.5
102	12.5961363062204	2.34528270309789	-2.20362091595532	1817501.5
103	12.7196278386344	2.16355057591746	-2.24844429200312	1820001.5
80	9.87932259311406	0.320363959869285	-2.57996501126342	1822501.5
72	8.89139033380266	0.326660148508311	-2.54864818391468	1825001.5
64	7.90345807449125	0.284345556348305	-2.52650097960926	1827501.5
54	6.66854275035199	0.30334217101651	-2.46316885476596	1830001.5
60	7.40949194483555	0.285350292289488	-2.50572507457861	1832501.5
71	8.76789880138873	0.439224045544897	-2.51059429980237	1835001.5
90	11.1142379172533	0.736793829476756	-2.50933466894644	1837501.5
104	12.8431193710483	0.817709425198261	-2.53815864479203	1840001.5
106	13.0901024358761	0.893086347981573	-2.5284721968136	1842501.5
123	15.1894584869129	0.830973583842014	-2.58485432393247	1845001.5
109	13.4605770331179	0.527051238009672	-2.61130981557801	1847501.5
103	12.7196278386344	0.523795682160505	-2.59771205874956	1850001.5
87	10.7437633200115	0.43928629102109	-2.57198991364035	1852501.5
67	8.27393267173303	0.581614682885724	-2.44587256800497	1855001.5
74	9.13837339863051	0.635438815926621	-2.46700494275598	1857501.5
96	11.8551871117369	0.670998012255312	-2.54549988730748	1860001.5
106	13.0901024358761	1.25666276164387	-2.45310188929431	1862501.5
104	12.8431193710483	1.0216684723727	-2.4951097657018	1865001.5
102	12.5961363062204	0.963696206842892	-2.50061987996564	1867501.5
100	12.3491532413926	1.13645324102212	-2.45580645191899	1870001.5
114	14.0780346951875	0.619058272922924	-2.60434221956069	1872501.5
129	15.9304076813964	0.88868864636642	-2.58769671004966	1875001.5
119	14.6954923572572	0.954994759048349	-2.55262820247625	1877501.5
111	13.7075600979458	1.17471130724308	-2.48722127618059	1880001.5
105	12.9666109034622	1.60106345808854	-2.37730253393641	1882501.5
98	12.1021701765647	1.40538951868392	-2.38780531941839	1885001.5
126	15.5599330841547	2.17133713265627	-2.35556243148064	1887501.5
116	14.3250177600154	1.64988974916835	-2.41252018608395	1890001.5
92	11.3612209820812	1.18714865805213	-2.41000287058667	1892501.5
80	9.87932259311406	1.10561178201164	-2.3680264535159	1895001.5
61	7.53298347724947	0.826406175221015	-2.32359984286095	1897501.5
53	6.54505121793807	0.801489780878307	-2.26039202873722	1900001.5
57	7.03901734759377	0.758745342599688	-2.31429979989287	1902501.5
62	7.6564750096634	0.861323538479155	-2.31962089905645	1905001.5
63	7.77996654207733	0.781077375237458	-2.35450423334682	1907501.5
83	10.2497971903558	1.23863212629959	-2.35018413589287	1910001.5
92	11.3612209820812	1.28536379838338	-2.38673797108577	1912501.5
87	10.7437633200115	1.18385963057897	-2.38614495383107	1915001.5
59	7.28600041242162	0.624637464142789	-2.37906017919321	1917501.5
30	3.70474597241777	0.146562258688676	-2.30517319912718	1920001.5
10	1.23491532413926	0.032441637525801	-1.84343113536954	1922501.5
1	0.123491532413926	0.00216567279432274	-0.753035048004359	1925001.5
2	0.246983064827852	0.00324909641295763	-1.03362872072042	1927501.5
14	1.72888145379496	0.129581575339047	-1.91298781979195	1930001.5
33	4.07522056965955	1.26106516103081	-1.68077226751541	1932501.5
49	6.05108508828236	1.7346399011119	-1.82275194185547	1935001.5
58	7.1625088800077	1.80455507697005	-1.94351072219182	1937501.5
55	6.79203428276592	1.69554445706971	-1.93979389997197	1940001.5
48	5.92759355586844	1.36251413001671	-1.96360161422883	1942501.5
38	4.69267823172918	0.941189769427488	-1.98317409989545	1945001.5
53	6.54505121793807	0.968392804188064	-2.19470695378925	1947501.5
54	6.66854275035199	0.969477402249646	-2.20539165918746	1950001.5
63	7.77996654207733	0.330590421830545	-2.50605305967907	1952501.5
75	9.26186493104444	0.315141212083843	-2.56372254244799	1955001.5
63	7.77996654207733	0.256961657373887	-2.53082259574068	1957501.5
64	7.90345807449125	0.33651372483389	-2.50920199255933	1960001.5
69	8.52091573656088	0.472643994045574	-2.49078080396247	1962501.5
69	8.52091573656088	0.797419748845376	-2.3902691361749	1965001.5
72	8.89139033380266	0.84155002980149	-2.39542991171189	1967501.5
69	8.52091573656088	0.836240373237969	-2.37825492130637	1970001.5
57	7.03901734759377	1.12988986661264	-2.17753188650131	1972501.5
70	8.64440726897481	2.38061170860896	-1.91300647839963	1975001.5
64	7.90345807449125	2.32566950588249	-1.84959708221741	1977501.5
82	10.1263056579419	2.93930772460487	-1.89571249175698	1980001.5
110	13.5840685655318	5.67909697081803	-1.58229413707489	1982501.5
104	12.8431193710483	8.51414411002182	-0.913700741292149	1985001.5
139	17.1653230055357	10.5385689999912	-1.06153600714987	1987501.5
153	18.8942044593306	10.9937689929445	-1.15431436754713	1990001.5
171	21.1170520427813	10.2564912929736	-1.42570107042859	1992501.5
172	21.2405435751952	7.07444030453306	-1.84920059946627	1995001.5
167	20.6230859131256	7.61941178024998	-1.74643593550734	1997501.5
144	17.7827806676053	8.34032890274732	-1.46224606553946	2000001.5
83	10.2497971903558	5.74630564290475	-1.17454672239495	2002501.5
57	7.03901734759377	4.48101072560021	-0.94263340961932	2005001.5
17	2.09935605103674	1.88240420215686	-0.223445410302403	2007501.5
NA	NA	NA	NA	2010001.5
NA	NA	NA	NA	2012501.5
NA	NA	NA	NA	2015001.5
NA	NA	NA	NA	2017501.5
NA	NA	NA	NA	2020001.5
NA	NA	NA	NA	2022501.5
NA	NA	NA	NA	2025001.5
NA	NA	NA	NA	2027501.5
NA	NA	NA	NA	2030001.5
NA	NA	NA	NA	2032501.5
NA	NA	NA	NA	2035001.5
